"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/aa014c90630d860fa94bb8e507ac11df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ba2296d&x-expires=1747476000&x-signature=4My8DopcdxtGJhqsRgAR9Tf2Y6Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499281237790819090","1746062495","2025-05-01T01:21:35.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","keren KDM","6707934305852605442","ibumudaanza","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ad2c808af5422b5fe33ce2d69d3cd2e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c7dece&x-expires=1747476000&x-signature=UGYvcat9S2nlRRFKwlUn%2BNcphg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499280099197141778","1746062239","2025-05-01T01:17:19.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","lah kb bagus guys, lgian keuntungan beranak pinak trs apa? 🥺 please lah rejeki emg allah yg atur tp allah ksh kita otak buat berpikir!!!!","7327868282043974661","inshaallahkayaraya","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7e01c375d6209178505913be4c24fedd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd3a3723&x-expires=1747476000&x-signature=qObh5UKUFkxQkubrbs1zrVN0jek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499280108977455879","1746062234","2025-05-01T01:17:14.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Tukeran sama gubernur kaltim","7231373966412596225","kikiawaliyah35","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9ec90ecc8fc00c8e81d77e43036f4d4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d09c4daf&x-expires=1747476000&x-signature=x9%2FeC827HYmx1FsxsR5hIFpWv8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499279720577467144","1746062155","2025-05-01T01:15:55.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","👏👏👏","6941753341500883970","sinnntb","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/790ba18329c36a817c7c86e1b8afabf8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37103032&x-expires=1747476000&x-signature=gn1ouwXoEuAoPm48FEb6M%2FVrbk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499279270625116944","1746062057","2025-05-01T01:14:17.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","says udh KB kang.. bantuan ga trun2 heheh","6962553494050161669","sidoyanngopi","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/267fe05130474978b6a75ca8b0540c28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e74e2cb5&x-expires=1747476000&x-signature=ELfNbvSvQUM3MYmkF7%2ByxcizCEo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499279033092735751","1746061985","2025-05-01T01:13:05.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","kb perempuan: kebijakan
kb laki2: mengatur otoritas tubuh
komentar terlucu yg pernah aku baca.","6585737523141853190","heroutfit_","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b4e0c02f584331ad217d183e87bc997d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50ee0507&x-expires=1747476000&x-signature=v6uzlhpw2U0ONOdZP5tIadxomz8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499278733921665800","1746061917","2025-05-01T01:11:57.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","@abangjagoo:Normalisasi punya anak dalam keadaan ekonomi susah = kriminal","7129851000182424603","cewekulabizz","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6bf76ce48d95bb0131d1be379da30a17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=432d4e92&x-expires=1747476000&x-signature=0aft3%2BBlw7GRE4fecxqGs8eKusE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499278606327300871","1746061895","2025-05-01T01:11:35.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","@Claa","6788876691933021186","difasyfb","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/76dd055f7e6540dd8613332872c5dd7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6120e32a&x-expires=1747476000&x-signature=oCTdiKz%2FOstCCXX3UCclWD2%2FJSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499278385739793160","1746061837","2025-05-01T01:10:37.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","gua mah cuma mau kerja di luar kota sih btw","7388141511763837969","deviks759","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/964d4bd95d22fabbd3ebd1ae4d663c2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a928b2f&x-expires=1747476000&x-signature=xOyvD%2FwtJC2%2F0V7SGUAZ5L%2FMEA0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499278142936204040","1746061776","2025-05-01T01:09:36.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","aku prnh debat sma org yg pingin punya anak bnyak, alasan mereka agar masa tua mreka tdk kesepian 😂","7213695794477712386","cicayesha","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b0e1ce160850d9d042fcb159123956ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2373cfba&x-expires=1747476000&x-signature=Noo1%2FidyyBo0xZsvNVqKW9DiTE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499277994919068434","1746061753","2025-05-01T01:09:13.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Malah revutan akang akau😭😭😭","82150157561","saa_queen_","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/89b13bf64b8ed4e1c34a240aef8dbb16~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10e6c05c&x-expires=1747476000&x-signature=tl9e3JaeX%2FPJLiMzkcJTkkTt4fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499277028525523720","1746061519","2025-05-01T01:05:19.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Mantappp pak","6863827363374334982","tyiaaaaaaaaaaaa","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b416e88ba13c24927227c8c8d6e5973e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32dc7d4d&x-expires=1747476000&x-signature=SUy3evk7gjVqqQ9oFrSdzCSWeII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499408731211203346","1746092179","2025-05-01T09:36:19.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"1","https://vt.tiktok.com/ZShQ3cFPG/","tapi yang orang2 miskin tuh fakta ya mampu jajan hidup ngontrak tapi seperti bpk dedy mulyadi miskin tapi banyak gaya 🙏🙏 itu sumpah rata2 🙏","7270134249368765446","simaniss320","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/421b768c743eb5622350f0d30e01a082~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1da318bb&x-expires=1747476000&x-signature=tQOb%2FaPnm0osSUkF78MTxJYFiOU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499295041211613970","1746065705","2025-05-01T02:15:05.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","nikah dah 13tahun ank satu,bukanya ga mau nambah ank, ank ga sekedar d ksih mkan,,aplgi kita hrus liat pndPatan suami","7433017028515152897","nurytanuryta","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9588870d833abcd26bf8b040da11f537~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b8447f1&x-expires=1747476000&x-signature=n5i9fcIvzEhr7PwkUOKjD5YYMSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499294967005889288","1746065689","2025-05-01T02:14:49.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"4","https://vt.tiktok.com/ZShQ3cFPG/","pak saya warga Tangerang kalo wajib begitu bapak aja deh yg pindah ke Tangerang, saya maunya steril karena udh anak 3 sama suami ngga boleh, KB jg ngga bisa karena ada riwayat darah tinggi","6936728981957952513","ngabchan_9793","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/42186a875827e48fe864aa0d1afada34~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dd168e4&x-expires=1747476000&x-signature=egWwHPnITvp17IKFUKMEsS3st48%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499294666895999752","1746065625","2025-05-01T02:13:45.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","ini gubernur jabar gak bisa invasi ke dki aja 🗿","6721269109802468353","harry_andka","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3a75c65cd006090eda80cd9fcec4456f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=055ecb5a&x-expires=1747476000&x-signature=WoWmasskXrWJvFBvE3yFHy3P2%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499294626021475080","1746065611","2025-05-01T02:13:31.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","di Twitter si kdm di hujat njir, emg Twitter Gilak semua sampahh","7321900394874405893","ronaldtbg_","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/797c02636f89b847f5a4e2837bf0cd4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8d47cf5&x-expires=1747476000&x-signature=ksqeJhgQEEoHV5GFamjrHaZ4tmE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499294446891680519","1746065573","2025-05-01T02:12:53.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","kalo beasiswa untuk anak sekolah yg di kb tetep orang tua nya kan bukan anaknya? (bertanya dengan nada seperti sari roti)","7316450581588804610","dindarizkiamelia6","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0ae8f57ffbd699c0e3f2890a1d49fce0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e4b8d6e&x-expires=1747476000&x-signature=ci49u1KO5x7jZN5JoQByHYTS1Jk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499293914358104850","1746065451","2025-05-01T02:10:51.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","kb? rencana punya anak aja gaada 😭","6763631742379017218","heyayooooooo","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/98a5c443cde2eaec4541c7d2e072144d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e1e9b4f&x-expires=1747476000&x-signature=ULaTkVDMfP1adYwUmjtRnjlIWMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499293840978215688","1746065428","2025-05-01T02:10:28.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","SETUJUUUUU","6605046205238771713","n2b8mh51a","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/947da5d9f804b2cb56f0fc77aea40be0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8037f34e&x-expires=1747476000&x-signature=b8SkewHI4p%2BFTRMyfluhSfRwCrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499293770841621255","1746065417","2025-05-01T02:10:17.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Di kolom komentar keliatan banget mana yang gen boomer ""banyak anak banyak rejeki"" sama gen z yang ""kalo miskin jangan tingkah"" 🤣","6998042146348303387","m_buccinator","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8d674cd9853daae49a68a8de0d06b942~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a6d4e36&x-expires=1747476000&x-signature=NIpXfI7YO0sdDx4t7vn0pyu704k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499293339238679313","1746065335","2025-05-01T02:08:55.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","di jatim satu ibu ada yg melahirkan jadi squad sepak bola 😢","6830398365264659458","opoora6","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d4a53add48ed7bc1cfb1a00010458eb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6abbb275&x-expires=1747476000&x-signature=89aBlOdeBD%2Bj%2FvkTPVUphPxM%2BMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499293266002150161","1746065308","2025-05-01T02:08:28.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","udah 2 aja banyak menguras ,energi ,pikiran dan paling banyak dana ,mending klo suami financialnya mapan ,ini beneran yg jd korban istri dan saya sangat amat setuju banyak ,biar suami mikir jangan enak bikin nya aja","6893894751655150594","dewifatimah1206","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/2b85b71b822fe19d244b7831c5cb579d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5312d900&x-expires=1747476000&x-signature=HTfvkryNSlq1mZdb%2BMke5DB0Ew0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499292670398759698","1746065160","2025-05-01T02:06:00.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Mantap kng dedi","7139507804595520514","cahkene1207","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/64ae17bc4e1fcb64b54d0ab71762f4ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53fe7197&x-expires=1747476000&x-signature=oZzpPW7JjyKCZofrwBvUolkHs7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499291391806194439","1746064856","2025-05-01T02:00:56.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","kopipa harus liat ini
KOPIPAAAA
KOPIPA","6780823194850411521","syalala4154","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3eee1fe21339840fb9fbb79ccd92ca57~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a304b589&x-expires=1747476000&x-signature=bLKuSQ178S1MxTf4vEFhncnMdCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499291339276894994","1746064847","2025-05-01T02:00:47.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Jadi nge fans sama gubernur satu ini🥺","6868805660608660482","adekkwidhi","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=545a5e3c&x-expires=1747476000&x-signature=c%2FpsGTxQU2ANArIFurbQo6DGHP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499291108922802951","1746064803","2025-05-01T02:00:03.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","yg milih warga bego","6968337285779964929","riowjjwjwjjws","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d225c4763387f9dfba22336e36787489~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4fa8acb3&x-expires=1747476000&x-signature=GbCFQMGqtzS7RPMsj2u3pL9l8tM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499291145475408647","1746064801","2025-05-01T02:00:01.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","untung suamiku setuju buat menunda punya momongan dulu dan mau kb alami wkwk","7161742394895352833","popaisalpukat","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1d7e29bd9982f37bdbda7197c3b1845f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1bde2c9&x-expires=1747476000&x-signature=ifPhqpE6onPvDu3OI%2BOc9JDVLSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499290666151183121","1746064726","2025-05-01T01:58:46.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","kue bayar motor disit beh kari duit Sekola sisa ne jajan ko Aang sesane Rep goleti utangan disit","7252197964738823173","adi.zidni.firas","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/0f7bd05d68422e591eb62cf365822a47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b3ca10b&x-expires=1747476000&x-signature=vw5CRctNhMeccgCmWAIMHuc1xsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499290592448398098","1746064683","2025-05-01T01:58:03.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","mau beasiswa harus KB? berarti nanti yg baru lulusan SMA SMK harus nikah dulu baru dapat beasiswa gitu ya 😏","6588793999292317697","divertida010","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d17d57f7dd368c07d649b1497dd514df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18d196e3&x-expires=1747476000&x-signature=Nv3KR8nE8qDpt00hgHCf870Qwrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499290273496630023","1746064603","2025-05-01T01:56:43.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","njunjung duwor
mandem jero✌","7174688430693434370",".pemanis_buatan","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4a0c65251451f120ecbc2b52c5aa8e6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cd63e59&x-expires=1747476000&x-signature=OppbU%2B8M4ODdkDv5U%2FNM3k4VA6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499289897799549713","1746064527","2025-05-01T01:55:27.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","anak bnyk ekonomi susah,hrsnya tau diri udah susah bnyk anak","7142740582526911515","sumiatiii90","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/695b01ae37fffd4140dfc113a91bd608~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f75672c&x-expires=1747476000&x-signature=VmEV7hTv%2FBt6nsYUom%2F%2FKsVYmyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499289797485445906","1746064493","2025-05-01T01:54:53.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Anak 2 nih bosssss anak kedua kebobolan tapi ga kapokkk ga kb gamau ngrusakkk tubuh alis KB mandiri kalo gamau KB dan ngrusak tubuh KB Indomaret jg bisa! Kalo ada duit mah losss anak berapapun!","6835916595673039873","kategabrielleh","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7325041136127606785~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8972a6c2&x-expires=1747476000&x-signature=nA9R9keyh1OCu0hEgP4zLpMDFYA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504279697581425416","1747226285","2025-05-14T12:38:05.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","setuju banget","6797374502793249793","inderasari0","https://www.tiktok.com/@alinezad/video/7499872116838698247"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ddf8b64bc254ad30862a71821fe8914c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=129d0f34&x-expires=1747476000&x-signature=9YLD2zcotQOG6JZu%2BeMN9yc6ucQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504279239811646215","1747226179","2025-05-14T12:36:19.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","setuju banget kalau bisa di medan","6958714522912523266","intanzahar5","https://www.tiktok.com/@alinezad/video/7499872116838698247"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7323740071218118658~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92e78d2c&x-expires=1747476000&x-signature=hQ7nz9iA7hTodGW0AZYRKbKg7kY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504278887430554369","1747226094","2025-05-14T12:34:54.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","setuju","6599026384194387970","endangtrisnosari","https://www.tiktok.com/@alinezad/video/7499872116838698247"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d020ee8bafdd898dad8c3093f00c9c66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ddf0e2c&x-expires=1747476000&x-signature=8dmcKQ2uY6K50T824w1hrZPmG8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504278808548983559","1747226076","2025-05-14T12:34:36.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","setuju...👍👍👍","6834041123364226050","skamar_2711","https://www.tiktok.com/@alinezad/video/7499872116838698247"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9b064e5f0612570716773b06f54c1824~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=148fdc0a&x-expires=1747476000&x-signature=mqSS6PL%2BCuorLanyg4PDwpsRJsE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504278454322905873","1747226008","2025-05-14T12:33:28.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","setujuuu banggggg😁","7163983749554160641","deisyah123","https://www.tiktok.com/@alinezad/video/7499872116838698247"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7327429060345200647~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b3009ac&x-expires=1747476000&x-signature=bcJAEgFvTHMtxuB4YXASZ4IAxcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7504278412346180359","1747225982","2025-05-14T12:33:02.000Z","0","https://vt.tiktok.com/ZShQ3coLJ/","false","false",,"0","https://vt.tiktok.com/ZShQ3coLJ/","😁","6509390136178098178","onatt_dk17","https://www.tiktok.com/@alinezad/video/7499872116838698247"
